"YahooSymbol","PriceDate","Close"
"MRE.TO","21-07-15",13.35
"MRE.TO","22-07-15",13.22
"MRE.TO","23-07-15",13
"MRE.TO","24-07-15",13.05
"MRE.TO","27-07-15",12.65
"MRE.TO","28-07-15",12.86
"MRE.TO","29-07-15",13.53
"MRE.TO","30-07-15",13.6
"MRE.TO","31-07-15",13.5
"MRE.TO","03-08-15",13.5
"MRE.TO","04-08-15",13.88
"MRE.TO","05-08-15",13.8
"MRE.TO","06-08-15",13.41
"MRE.TO","07-08-15",13.05
"MRE.TO","10-08-15",13.27
"MRE.TO","11-08-15",12.92
"MRE.TO","12-08-15",12.66
"MRE.TO","13-08-15",12.77
"MRE.TO","14-08-15",12.53
"MRE.TO","17-08-15",12.64
"MRE.TO","18-08-15",12.5
"MRE.TO","19-08-15",12.61
"MRE.TO","20-08-15",11.95
"MRE.TO","21-08-15",11.17
"MRE.TO","24-08-15",11.2
"MRE.TO","25-08-15",11.23
"MRE.TO","26-08-15",11.21
"MRE.TO","27-08-15",11.67
"MRE.TO","28-08-15",11.61
"MRE.TO","31-08-15",11.69
"MRE.TO","01-09-15",10.93
"MRE.TO","02-09-15",11.3
"MRE.TO","03-09-15",11.35
"MRE.TO","04-09-15",11.15
"MRE.TO","08-09-15",11.36
"MRE.TO","09-09-15",11.22
"MRE.TO","10-09-15",11.3
"MRE.TO","11-09-15",11.28
"MRE.TO","14-09-15",11.18
"MRE.TO","15-09-15",11.44
"MRE.TO","16-09-15",11.55
"MRE.TO","17-09-15",11.4
"MRE.TO","18-09-15",11.25
"MRE.TO","21-09-15",11.39
"MRE.TO","22-09-15",11.15
"MRE.TO","23-09-15",11.04
"MRE.TO","24-09-15",10.44
"MRE.TO","25-09-15",10.79
"MRE.TO","28-09-15",10.24
"MRE.TO","29-09-15",10.28
"MRE.TO","30-09-15",10.56
"MRE.TO","01-10-15",10.53
"MRE.TO","02-10-15",10.57
"MRE.TO","05-10-15",10.89
"MRE.TO","06-10-15",10.67
"MRE.TO","07-10-15",11.2
"MRE.TO","08-10-15",11.03
"MRE.TO","09-10-15",11.35
"MRE.TO","12-10-15",11.35
"MRE.TO","13-10-15",11.5
"MRE.TO","14-10-15",11.32
"MRE.TO","15-10-15",11.42
"MRE.TO","16-10-15",11.19
"MRE.TO","19-10-15",11.29
"MRE.TO","20-10-15",11.25
"MRE.TO","21-10-15",11.15
"MRE.TO","22-10-15",11.37
"MRE.TO","23-10-15",11.5
"MRE.TO","26-10-15",11.39
"MRE.TO","27-10-15",11.15
"MRE.TO","28-10-15",11.25
"MRE.TO","29-10-15",11.37
"MRE.TO","30-10-15",11.09
"MRE.TO","02-11-15",11.37
"MRE.TO","03-11-15",11.54
"MRE.TO","04-11-15",11.36
"MRE.TO","05-11-15",11.1
"MRE.TO","06-11-15",11.87
"MRE.TO","09-11-15",11.51
"MRE.TO","10-11-15",11.09
"MRE.TO","11-11-15",10.98
"MRE.TO","12-11-15",10.74
"MRE.TO","13-11-15",10.61
"MRE.TO","16-11-15",10.68
"MRE.TO","17-11-15",10.54
"MRE.TO","18-11-15",10.68
"MRE.TO","19-11-15",10.72
"MRE.TO","20-11-15",10.75
"MRE.TO","23-11-15",10.69
"MRE.TO","24-11-15",10.63
"MRE.TO","25-11-15",10.55
"MRE.TO","26-11-15",10.52
"MRE.TO","27-11-15",10.44
"MRE.TO","30-11-15",10.25
"MRE.TO","01-12-15",10.64
"MRE.TO","02-12-15",10.79
"MRE.TO","03-12-15",10.46
"MRE.TO","04-12-15",10.94
"MRE.TO","07-12-15",10.59
"MRE.TO","08-12-15",10.43
"MRE.TO","09-12-15",10.39
"MRE.TO","10-12-15",10.8
"MRE.TO","11-12-15",10.41
"MRE.TO","14-12-15",10.13
"MRE.TO","15-12-15",10.28
"MRE.TO","16-12-15",10.78
"MRE.TO","17-12-15",10.4
"MRE.TO","18-12-15",10.47
"MRE.TO","21-12-15",10.42
"MRE.TO","22-12-15",10.53
"MRE.TO","23-12-15",10.57
"MRE.TO","24-12-15",10.69
"MRE.TO","28-12-15",10.71
"MRE.TO","29-12-15",10.71
"MRE.TO","30-12-15",10.55
"MRE.TO","31-12-15",10.51
"MRG-UN.TO","02-01-15",10
"MRG-UN.TO","05-01-15",9.95
"MRG-UN.TO","06-01-15",9.98
"MRG-UN.TO","07-01-15",10.1
"MRG-UN.TO","08-01-15",10.15
"MRG-UN.TO","09-01-15",10.2
"MRG-UN.TO","12-01-15",10.27
"MRG-UN.TO","13-01-15",10.31
"MRG-UN.TO","14-01-15",10.15
"MRG-UN.TO","15-01-15",10.13
"MRG-UN.TO","16-01-15",10.16
